ISO;YEAR;crisis_FR;crisis_EMP
GRL;1991Q2;0.0;
GRL;1991Q3;0.0;
GRL;1991Q4;0.0;
GRL;1992Q1;0.0;
GRL;1992Q2;0.0;
GRL;1992Q3;0.0;
GRL;1992Q4;0.0;
GRL;1993Q1;0.0;
GRL;1993Q2;0.0;
GRL;1993Q3;0.0;
GRL;1993Q4;0.0;
GRL;1994Q1;0.0;
GRL;1994Q2;0.0;
GRL;1994Q3;0.0;
GRL;1994Q4;0.0;
GRL;1995Q1;0.0;
GRL;1995Q2;0.0;
GRL;1995Q3;0.0;
GRL;1995Q4;0.0;
GRL;1996Q1;0.0;
GRL;1996Q2;0.0;
GRL;1996Q3;0.0;
GRL;1996Q4;0.0;
GRL;1997Q1;0.0;
GRL;1997Q2;0.0;
GRL;1997Q3;0.0;
GRL;1997Q4;0.0;
GRL;1998Q1;0.0;
GRL;1998Q2;0.0;
GRL;1998Q3;0.0;
GRL;1998Q4;0.0;
GRL;1999Q1;0.0;
GRL;1999Q2;0.0;
GRL;1999Q3;0.0;
GRL;1999Q4;0.0;
GRL;2000Q1;0.0;
GRL;2000Q2;0.0;
GRL;2000Q3;0.0;
GRL;2000Q4;0.0;
GRL;2001Q1;0.0;
GRL;2001Q2;0.0;
GRL;2001Q3;0.0;
GRL;2001Q4;0.0;
GRL;2002Q1;0.0;
GRL;2002Q2;0.0;
GRL;2002Q3;0.0;
GRL;2002Q4;0.0;
GRL;2003Q1;0.0;
GRL;2003Q2;0.0;
GRL;2003Q3;0.0;
GRL;2003Q4;0.0;
GRL;2004Q1;0.0;
GRL;2004Q2;0.0;
GRL;2004Q3;0.0;
GRL;2004Q4;0.0;
GRL;2005Q1;0.0;
GRL;2005Q2;0.0;
GRL;2005Q3;0.0;
GRL;2005Q4;0.0;
GRL;2006Q1;0.0;
GRL;2006Q2;0.0;
GRL;2006Q3;0.0;
GRL;2006Q4;0.0;
GRL;2007Q1;0.0;
GRL;2007Q2;0.0;
GRL;2007Q3;0.0;
GRL;2007Q4;0.0;
GRL;2008Q1;0.0;
GRL;2008Q2;0.0;
GRL;2008Q3;0.0;
GRL;2008Q4;0.0;
GRL;2009Q1;0.0;
GRL;2009Q2;0.0;
GRL;2009Q3;0.0;
GRL;2009Q4;0.0;
GRL;2010Q1;0.0;
GRL;2010Q2;0.0;
GRL;2010Q3;0.0;
GRL;2010Q4;0.0;
GRL;2011Q1;0.0;
GRL;2011Q2;0.0;
GRL;2011Q3;0.0;
GRL;2011Q4;0.0;
GRL;2012Q1;0.0;
GRL;2012Q2;0.0;
GRL;2012Q3;0.0;
GRL;2012Q4;0.0;
GRL;2013Q1;0.0;
GRL;2013Q2;0.0;
GRL;2013Q3;0.0;
GRL;2013Q4;0.0;
GRL;2014Q1;0.0;
GRL;2014Q2;0.0;
GRL;2014Q3;0.0;
GRL;2014Q4;0.0;
GRL;2015Q1;0.0;
GRL;2015Q2;0.0;
GRL;2015Q3;0.0;
GRL;2015Q4;0.0;
GRL;2016Q1;0.0;
GRL;2016Q2;0.0;
GRL;2016Q3;0.0;
GRL;2016Q4;0.0;
GRL;2017Q1;0.0;
GRL;2017Q2;0.0;
GRL;2017Q3;;
GRL;2017Q4;;
GRL;2018Q1;;
GRL;2018Q2;;
GRL;2018Q3;;
GRL;2018Q4;;
GRL;2019Q1;;
GRL;2019Q2;;
GRL;2019Q3;;
GRL;2019Q4;;
GRL;2020Q1;;
GRL;2020Q2;;
GRL;2020Q3;;
GRL;2020Q4;;
GRL;2021Q1;;
GRL;2021Q2;;
GRL;2021Q3;;
GRL;2021Q4;;
GRL;2022Q1;;
GRL;2022Q2;;
GRL;2022Q3;;
GRL;2022Q4;;
GTM;1920Q1;;
GTM;1920Q2;;
GTM;1920Q3;;
GTM;1920Q4;;
GTM;1921Q1;;
GTM;1921Q2;;
GTM;1921Q3;;
GTM;1921Q4;;
GTM;1922Q1;;
GTM;1922Q2;;
GTM;1922Q3;;
GTM;1922Q4;;
GTM;1923Q1;;
GTM;1923Q2;;
GTM;1923Q3;;
GTM;1923Q4;;
GTM;1924Q1;;
GTM;1924Q2;;
GTM;1924Q3;;
GTM;1924Q4;;
GTM;1925Q1;;
GTM;1925Q2;;
GTM;1925Q3;;
GTM;1925Q4;;
GTM;1926Q1;;
GTM;1926Q2;;
GTM;1926Q3;;
GTM;1926Q4;;
GTM;1927Q1;;
GTM;1927Q2;;
GTM;1927Q3;;
GTM;1927Q4;;
GTM;1928Q1;;
GTM;1928Q2;;
GTM;1928Q3;;
GTM;1928Q4;;
GTM;1929Q1;;
GTM;1929Q2;;
GTM;1929Q3;;
GTM;1929Q4;;
GTM;1930Q1;;
GTM;1930Q2;;
GTM;1930Q3;;
GTM;1930Q4;;
GTM;1931Q1;;
GTM;1931Q2;;
GTM;1931Q3;;
GTM;1931Q4;;
GTM;1932Q1;;
GTM;1932Q2;;
GTM;1932Q3;;
GTM;1932Q4;;
GTM;1933Q1;;
GTM;1933Q2;;
GTM;1933Q3;;
GTM;1933Q4;;
GTM;1934Q1;;
GTM;1934Q2;;
GTM;1934Q3;;
GTM;1934Q4;;
GTM;1935Q1;;
GTM;1935Q2;;
GTM;1935Q3;;
GTM;1935Q4;;
GTM;1936Q1;;
GTM;1936Q2;;
GTM;1936Q3;;
GTM;1936Q4;;
GTM;1937Q1;;
GTM;1937Q2;;
GTM;1937Q3;;
GTM;1937Q4;;
GTM;1938Q1;;
GTM;1938Q2;;
GTM;1938Q3;;
GTM;1938Q4;;
GTM;1939Q1;;
GTM;1939Q2;;
GTM;1939Q3;;
GTM;1939Q4;;
GTM;1940Q1;;
GTM;1940Q2;;
GTM;1940Q3;;
GTM;1940Q4;;
GTM;1941Q1;;
GTM;1941Q2;;
GTM;1941Q3;;
GTM;1941Q4;;
GTM;1942Q1;;
GTM;1942Q2;;
GTM;1942Q3;;
GTM;1942Q4;;
GTM;1943Q1;;
GTM;1943Q2;;
GTM;1943Q3;;
GTM;1943Q4;;
GTM;1944Q1;;
GTM;1944Q2;;
GTM;1944Q3;;
GTM;1944Q4;;
GTM;1945Q1;;
GTM;1945Q2;;
GTM;1945Q3;;
GTM;1945Q4;;
GTM;1946Q1;;
GTM;1946Q2;;
GTM;1946Q3;;
GTM;1946Q4;;
GTM;1947Q1;;
GTM;1947Q2;;
GTM;1947Q3;;
GTM;1947Q4;;
GTM;1948Q1;;
GTM;1948Q2;;
GTM;1948Q3;;
GTM;1948Q4;;
GTM;1949Q1;;
GTM;1949Q2;;
GTM;1949Q3;;
GTM;1949Q4;;
GTM;1950Q1;;
GTM;1950Q2;;
GTM;1950Q3;;
GTM;1950Q4;;
GTM;1951Q1;;
GTM;1951Q2;;
GTM;1951Q3;;
GTM;1951Q4;;
GTM;1952Q1;;
GTM;1952Q2;;
GTM;1952Q3;;
GTM;1952Q4;;
GTM;1953Q1;;
GTM;1953Q2;;
GTM;1953Q3;;
GTM;1953Q4;;
GTM;1954Q1;;
GTM;1954Q2;;
GTM;1954Q3;;
GTM;1954Q4;;
GTM;1955Q1;;
GTM;1955Q2;;
GTM;1955Q3;;
GTM;1955Q4;;
GTM;1956Q1;;
GTM;1956Q2;;
GTM;1956Q3;;
GTM;1956Q4;;
GTM;1957Q1;;
GTM;1957Q2;;
GTM;1957Q3;;
GTM;1957Q4;;
GTM;1958Q1;;
GTM;1958Q2;;
GTM;1958Q3;;
GTM;1958Q4;;
GTM;1959Q1;0.0;
GTM;1959Q2;0.0;
GTM;1959Q3;0.0;
GTM;1959Q4;0.0;
GTM;1960Q1;0.0;
GTM;1960Q2;0.0;
GTM;1960Q3;0.0;
GTM;1960Q4;0.0;
GTM;1961Q1;0.0;
GTM;1961Q2;0.0;
GTM;1961Q3;0.0;
GTM;1961Q4;0.0;
GTM;1962Q1;0.0;
GTM;1962Q2;0.0;
GTM;1962Q3;0.0;
GTM;1962Q4;0.0;
GTM;1963Q1;0.0;
GTM;1963Q2;0.0;
GTM;1963Q3;0.0;
GTM;1963Q4;0.0;
GTM;1964Q1;0.0;
GTM;1964Q2;0.0;
GTM;1964Q3;0.0;
GTM;1964Q4;0.0;
GTM;1965Q1;0.0;
GTM;1965Q2;0.0;
GTM;1965Q3;0.0;
GTM;1965Q4;0.0;
GTM;1966Q1;0.0;
GTM;1966Q2;0.0;
GTM;1966Q3;0.0;
GTM;1966Q4;0.0;
GTM;1967Q1;0.0;
GTM;1967Q2;0.0;
GTM;1967Q3;0.0;
GTM;1967Q4;0.0;
GTM;1968Q1;0.0;
GTM;1968Q2;0.0;
GTM;1968Q3;0.0;
GTM;1968Q4;0.0;
GTM;1969Q1;0.0;
GTM;1969Q2;0.0;
GTM;1969Q3;0.0;
GTM;1969Q4;0.0;
GTM;1970Q1;0.0;
GTM;1970Q2;0.0;
GTM;1970Q3;0.0;
GTM;1970Q4;0.0;
GTM;1971Q1;0.0;
GTM;1971Q2;0.0;
GTM;1971Q3;0.0;
GTM;1971Q4;0.0;
GTM;1972Q1;0.0;
GTM;1972Q2;0.0;
GTM;1972Q3;0.0;
GTM;1972Q4;0.0;
GTM;1973Q1;0.0;
GTM;1973Q2;0.0;
GTM;1973Q3;0.0;
GTM;1973Q4;0.0;
GTM;1974Q1;0.0;
GTM;1974Q2;0.0;
GTM;1974Q3;0.0;
GTM;1974Q4;0.0;
GTM;1975Q1;0.0;
GTM;1975Q2;0.0;
GTM;1975Q3;0.0;
GTM;1975Q4;0.0;
GTM;1976Q1;0.0;
GTM;1976Q2;0.0;
GTM;1976Q3;0.0;
GTM;1976Q4;0.0;
GTM;1977Q1;0.0;
GTM;1977Q2;0.0;
GTM;1977Q3;0.0;
GTM;1977Q4;0.0;
GTM;1978Q1;0.0;
GTM;1978Q2;0.0;
GTM;1978Q3;0.0;
GTM;1978Q4;0.0;
GTM;1979Q1;0.0;
GTM;1979Q2;0.0;
GTM;1979Q3;0.0;
GTM;1979Q4;0.0;
GTM;1980Q1;0.0;
GTM;1980Q2;0.0;
GTM;1980Q3;0.0;
GTM;1980Q4;0.0;
GTM;1981Q1;0.0;
GTM;1981Q2;0.0;
GTM;1981Q3;0.0;
GTM;1981Q4;0.0;
GTM;1982Q1;0.0;
GTM;1982Q2;0.0;
GTM;1982Q3;0.0;
GTM;1982Q4;0.0;
GTM;1983Q1;0.0;
GTM;1983Q2;0.0;
GTM;1983Q3;0.0;
GTM;1983Q4;0.0;
GTM;1984Q1;0.0;
GTM;1984Q2;0.0;
GTM;1984Q3;0.0;
GTM;1984Q4;0.0;
GTM;1985Q1;0.0;
GTM;1985Q2;0.0;
GTM;1985Q3;0.0;
GTM;1985Q4;0.0;
GTM;1986Q1;0.0;
GTM;1986Q2;1.0;
GTM;1986Q3;1.0;
GTM;1986Q4;1.0;
GTM;1987Q1;1.0;
GTM;1987Q2;1.0;
GTM;1987Q3;0.0;
GTM;1987Q4;0.0;
GTM;1988Q1;0.0;
GTM;1988Q2;0.0;
GTM;1988Q3;0.0;
GTM;1988Q4;0.0;
GTM;1989Q1;0.0;
GTM;1989Q2;0.0;
GTM;1989Q3;0.0;
GTM;1989Q4;0.0;
GTM;1990Q1;1.0;
GTM;1990Q2;1.0;
GTM;1990Q3;1.0;
GTM;1990Q4;1.0;
GTM;1991Q1;0.0;
GTM;1991Q2;0.0;
GTM;1991Q3;0.0;
GTM;1991Q4;0.0;
GTM;1992Q1;0.0;
GTM;1992Q2;0.0;
GTM;1992Q3;0.0;
GTM;1992Q4;0.0;
GTM;1993Q1;0.0;
GTM;1993Q2;0.0;
GTM;1993Q3;0.0;
GTM;1993Q4;0.0;
GTM;1994Q1;0.0;
GTM;1994Q2;0.0;
GTM;1994Q3;0.0;
GTM;1994Q4;0.0;
GTM;1995Q1;0.0;
GTM;1995Q2;0.0;
GTM;1995Q3;0.0;
GTM;1995Q4;0.0;
GTM;1996Q1;0.0;
GTM;1996Q2;0.0;
GTM;1996Q3;0.0;
GTM;1996Q4;0.0;
GTM;1997Q1;0.0;
GTM;1997Q2;0.0;
GTM;1997Q3;0.0;
GTM;1997Q4;0.0;
GTM;1998Q1;0.0;
GTM;1998Q2;0.0;
GTM;1998Q3;0.0;
GTM;1998Q4;0.0;
GTM;1999Q1;0.0;
GTM;1999Q2;0.0;
GTM;1999Q3;0.0;
GTM;1999Q4;0.0;
GTM;2000Q1;0.0;
GTM;2000Q2;0.0;
GTM;2000Q3;0.0;
GTM;2000Q4;0.0;
GTM;2001Q1;0.0;
GTM;2001Q2;0.0;
GTM;2001Q3;0.0;
GTM;2001Q4;0.0;
GTM;2002Q1;0.0;
GTM;2002Q2;0.0;
GTM;2002Q3;0.0;
GTM;2002Q4;0.0;
GTM;2003Q1;0.0;
GTM;2003Q2;0.0;
GTM;2003Q3;0.0;
GTM;2003Q4;0.0;
GTM;2004Q1;0.0;
GTM;2004Q2;0.0;
GTM;2004Q3;0.0;
GTM;2004Q4;0.0;
GTM;2005Q1;0.0;
GTM;2005Q2;0.0;
GTM;2005Q3;0.0;0.0
GTM;2005Q4;0.0;0.0
GTM;2006Q1;0.0;0.0
GTM;2006Q2;0.0;0.0
GTM;2006Q3;0.0;0.0
GTM;2006Q4;0.0;0.0
GTM;2007Q1;0.0;0.0
GTM;2007Q2;0.0;0.0
GTM;2007Q3;0.0;0.0
GTM;2007Q4;0.0;0.0
GTM;2008Q1;0.0;0.0
GTM;2008Q2;0.0;0.0
GTM;2008Q3;0.0;0.0
GTM;2008Q4;0.0;0.0
GTM;2009Q1;0.0;0.0
GTM;2009Q2;0.0;0.0
GTM;2009Q3;0.0;0.0
GTM;2009Q4;0.0;0.0
GTM;2010Q1;0.0;0.0
GTM;2010Q2;0.0;0.0
GTM;2010Q3;0.0;0.0
GTM;2010Q4;0.0;0.0
GTM;2011Q1;0.0;0.0
GTM;2011Q2;0.0;0.0
GTM;2011Q3;0.0;0.0
GTM;2011Q4;0.0;0.0
GTM;2012Q1;0.0;0.0
GTM;2012Q2;0.0;0.0
GTM;2012Q3;0.0;0.0
GTM;2012Q4;0.0;0.0
GTM;2013Q1;0.0;0.0
GTM;2013Q2;0.0;0.0
GTM;2013Q3;0.0;0.0
GTM;2013Q4;0.0;0.0
GTM;2014Q1;0.0;0.0
GTM;2014Q2;0.0;0.0
GTM;2014Q3;0.0;0.0
GTM;2014Q4;0.0;0.0
GTM;2015Q1;0.0;0.0
GTM;2015Q2;0.0;0.0
GTM;2015Q3;0.0;0.0
GTM;2015Q4;0.0;0.0
GTM;2016Q1;0.0;0.0
GTM;2016Q2;0.0;0.0
GTM;2016Q3;0.0;0.0
GTM;2016Q4;0.0;0.0
GTM;2017Q1;0.0;0.0
GTM;2017Q2;0.0;0.0
GTM;2017Q3;0.0;0.0
GTM;2017Q4;0.0;0.0
GTM;2018Q1;0.0;0.0
GTM;2018Q2;0.0;0.0
GTM;2018Q3;0.0;0.0
GTM;2018Q4;0.0;0.0
GTM;2019Q1;0.0;0.0
GTM;2019Q2;0.0;0.0
GTM;2019Q3;0.0;0.0
GTM;2019Q4;0.0;0.0
GTM;2020Q1;0.0;0.0
GTM;2020Q2;0.0;0.0
GTM;2020Q3;0.0;0.0
GTM;2020Q4;0.0;0.0
GTM;2021Q1;0.0;0.0
GTM;2021Q2;0.0;0.0
GTM;2021Q3;0.0;0.0
GTM;2021Q4;0.0;0.0
GTM;2022Q1;0.0;0.0
GTM;2022Q2;0.0;0.0
GTM;2022Q3;0.0;0.0
GTM;2022Q4;;
GUY;1920Q1;;
GUY;1920Q2;;
GUY;1920Q3;;
GUY;1920Q4;;
GUY;1921Q1;;
GUY;1921Q2;;
GUY;1921Q3;;
GUY;1921Q4;;
GUY;1922Q1;;
GUY;1922Q2;;
GUY;1922Q3;;
GUY;1922Q4;;
GUY;1923Q1;;
GUY;1923Q2;;
GUY;1923Q3;;
GUY;1923Q4;;
GUY;1924Q1;;
GUY;1924Q2;;
GUY;1924Q3;;
GUY;1924Q4;;
GUY;1925Q1;;
GUY;1925Q2;;
GUY;1925Q3;;
GUY;1925Q4;;
GUY;1926Q1;;
GUY;1926Q2;;
GUY;1926Q3;;
GUY;1926Q4;;
GUY;1927Q1;;
GUY;1927Q2;;
GUY;1927Q3;;
GUY;1927Q4;;
GUY;1928Q1;;
GUY;1928Q2;;
GUY;1928Q3;;
GUY;1928Q4;;
GUY;1929Q1;;
GUY;1929Q2;;
GUY;1929Q3;;
GUY;1929Q4;;
GUY;1930Q1;;
GUY;1930Q2;;
GUY;1930Q3;;
GUY;1930Q4;;
GUY;1931Q1;;
GUY;1931Q2;;
GUY;1931Q3;;
GUY;1931Q4;;
GUY;1932Q1;;
GUY;1932Q2;;
GUY;1932Q3;;
GUY;1932Q4;;
GUY;1933Q1;;
GUY;1933Q2;;
GUY;1933Q3;;
GUY;1933Q4;;
GUY;1934Q1;;
GUY;1934Q2;;
GUY;1934Q3;;
GUY;1934Q4;;
GUY;1935Q1;;
GUY;1935Q2;;
GUY;1935Q3;;
GUY;1935Q4;;
GUY;1936Q1;;
GUY;1936Q2;;
GUY;1936Q3;;
GUY;1936Q4;;
GUY;1937Q1;;
GUY;1937Q2;;
GUY;1937Q3;;
GUY;1937Q4;;
GUY;1938Q1;;
GUY;1938Q2;;
GUY;1938Q3;;
GUY;1938Q4;;
GUY;1939Q1;;
GUY;1939Q2;;
GUY;1939Q3;;
GUY;1939Q4;;
GUY;1940Q1;;
GUY;1940Q2;;
GUY;1940Q3;;
GUY;1940Q4;;
GUY;1941Q1;;
GUY;1941Q2;;
GUY;1941Q3;;
GUY;1941Q4;;
GUY;1942Q1;;
GUY;1942Q2;;
GUY;1942Q3;;
GUY;1942Q4;;
GUY;1943Q1;;
GUY;1943Q2;;
GUY;1943Q3;;
GUY;1943Q4;;
GUY;1944Q1;;
GUY;1944Q2;;
GUY;1944Q3;;
GUY;1944Q4;;
GUY;1945Q1;;
GUY;1945Q2;;
GUY;1945Q3;;
GUY;1945Q4;;
GUY;1946Q1;;
GUY;1946Q2;;
GUY;1946Q3;;
GUY;1946Q4;;
GUY;1947Q1;;
GUY;1947Q2;;
GUY;1947Q3;;
GUY;1947Q4;;
GUY;1948Q1;;
GUY;1948Q2;;
GUY;1948Q3;;
GUY;1948Q4;;
GUY;1949Q1;;
GUY;1949Q2;;
GUY;1949Q3;;
GUY;1949Q4;;
GUY;1950Q1;;
GUY;1950Q2;;
GUY;1950Q3;;
GUY;1950Q4;;
GUY;1951Q1;;
GUY;1951Q2;;
GUY;1951Q3;;
GUY;1951Q4;;
GUY;1952Q1;;
GUY;1952Q2;;
GUY;1952Q3;;
GUY;1952Q4;;
GUY;1953Q1;;
GUY;1953Q2;;
GUY;1953Q3;;
GUY;1953Q4;;
GUY;1954Q1;;
GUY;1954Q2;;
GUY;1954Q3;;
GUY;1954Q4;;
GUY;1955Q1;;
GUY;1955Q2;;
GUY;1955Q3;;
GUY;1955Q4;;
GUY;1956Q1;;
GUY;1956Q2;;
GUY;1956Q3;;
GUY;1956Q4;;
GUY;1957Q1;;
GUY;1957Q2;;
GUY;1957Q3;;
GUY;1957Q4;;
GUY;1958Q1;;
GUY;1958Q2;;
GUY;1958Q3;;
GUY;1958Q4;;
GUY;1959Q1;0.0;
GUY;1959Q2;0.0;
GUY;1959Q3;0.0;
GUY;1959Q4;0.0;
GUY;1960Q1;0.0;
GUY;1960Q2;0.0;
GUY;1960Q3;0.0;
GUY;1960Q4;0.0;
GUY;1961Q1;0.0;
GUY;1961Q2;0.0;
GUY;1961Q3;0.0;
GUY;1961Q4;0.0;
GUY;1962Q1;0.0;
GUY;1962Q2;0.0;
GUY;1962Q3;0.0;
GUY;1962Q4;0.0;
GUY;1963Q1;0.0;
GUY;1963Q2;0.0;
GUY;1963Q3;0.0;
GUY;1963Q4;0.0;
GUY;1964Q1;0.0;
GUY;1964Q2;0.0;
GUY;1964Q3;0.0;
GUY;1964Q4;0.0;
GUY;1965Q1;0.0;
GUY;1965Q2;0.0;
GUY;1965Q3;0.0;
GUY;1965Q4;0.0;
GUY;1966Q1;0.0;
GUY;1966Q2;0.0;
GUY;1966Q3;0.0;
GUY;1966Q4;0.0;
GUY;1967Q1;0.0;
GUY;1967Q2;0.0;
GUY;1967Q3;0.0;
GUY;1967Q4;0.0;
GUY;1968Q1;0.0;0.0
GUY;1968Q2;0.0;0.0
GUY;1968Q3;0.0;0.0
GUY;1968Q4;0.0;0.0
GUY;1969Q1;0.0;0.0
GUY;1969Q2;0.0;0.0
GUY;1969Q3;0.0;0.0
GUY;1969Q4;0.0;0.0
GUY;1970Q1;0.0;0.0
GUY;1970Q2;0.0;0.0
GUY;1970Q3;0.0;0.0
GUY;1970Q4;0.0;0.0
GUY;1971Q1;0.0;0.0
GUY;1971Q2;0.0;0.0
GUY;1971Q3;0.0;0.0
GUY;1971Q4;0.0;0.0
GUY;1972Q1;0.0;0.0
GUY;1972Q2;0.0;0.0
GUY;1972Q3;0.0;0.0
GUY;1972Q4;0.0;0.0
GUY;1973Q1;0.0;0.0
GUY;1973Q2;0.0;0.0
GUY;1973Q3;0.0;0.0
GUY;1973Q4;0.0;0.0
GUY;1974Q1;0.0;0.0
GUY;1974Q2;0.0;0.0
GUY;1974Q3;0.0;0.0
GUY;1974Q4;0.0;0.0
GUY;1975Q1;0.0;0.0
GUY;1975Q2;0.0;0.0
GUY;1975Q3;0.0;0.0
GUY;1975Q4;0.0;0.0
GUY;1976Q1;0.0;0.0
GUY;1976Q2;0.0;0.0
GUY;1976Q3;0.0;0.0
GUY;1976Q4;0.0;0.0
GUY;1977Q1;0.0;0.0
GUY;1977Q2;0.0;0.0
GUY;1977Q3;0.0;0.0
GUY;1977Q4;0.0;0.0
GUY;1978Q1;0.0;0.0
GUY;1978Q2;0.0;0.0
GUY;1978Q3;0.0;0.0
GUY;1978Q4;0.0;0.0
GUY;1979Q1;0.0;0.0
GUY;1979Q2;0.0;0.0
GUY;1979Q3;0.0;0.0
GUY;1979Q4;0.0;0.0
GUY;1980Q1;0.0;0.0
GUY;1980Q2;0.0;0.0
GUY;1980Q3;0.0;0.0
GUY;1980Q4;0.0;0.0
GUY;1981Q1;0.0;0.0
GUY;1981Q2;0.0;0.0
GUY;1981Q3;0.0;0.0
GUY;1981Q4;0.0;0.0
GUY;1982Q1;0.0;0.0
GUY;1982Q2;0.0;0.0
GUY;1982Q3;0.0;0.0
GUY;1982Q4;0.0;0.0
GUY;1983Q1;0.0;0.0
GUY;1983Q2;0.0;0.0
GUY;1983Q3;0.0;0.0
GUY;1983Q4;0.0;0.0
GUY;1984Q1;0.0;0.0
GUY;1984Q2;0.0;0.0
GUY;1984Q3;0.0;0.0
GUY;1984Q4;1.0;0.0
GUY;1985Q1;0.0;0.0
GUY;1985Q2;0.0;0.0
GUY;1985Q3;0.0;0.0
GUY;1985Q4;0.0;0.0
GUY;1986Q1;0.0;0.0
GUY;1986Q2;0.0;0.0
GUY;1986Q3;0.0;0.0
GUY;1986Q4;0.0;0.0
GUY;1987Q1;1.0;0.0
GUY;1987Q2;1.0;0.0
GUY;1987Q3;1.0;0.0
GUY;1987Q4;1.0;0.0
GUY;1988Q1;0.0;0.0
GUY;1988Q2;0.0;0.0
GUY;1988Q3;0.0;0.0
GUY;1988Q4;0.0;0.0
GUY;1989Q1;0.0;0.0
GUY;1989Q2;1.0;0.0
GUY;1989Q3;1.0;0.0
GUY;1989Q4;1.0;0.0
GUY;1990Q1;1.0;0.0
GUY;1990Q2;0.0;0.0
GUY;1990Q3;0.0;0.0
GUY;1990Q4;0.0;0.0
GUY;1991Q1;0.0;0.0
GUY;1991Q2;1.0;0.0
GUY;1991Q3;1.0;0.0
GUY;1991Q4;1.0;0.0
GUY;1992Q1;0.0;0.0
GUY;1992Q2;0.0;0.0
GUY;1992Q3;0.0;0.0
GUY;1992Q4;0.0;0.0
GUY;1993Q1;0.0;0.0
GUY;1993Q2;0.0;0.0
GUY;1993Q3;0.0;0.0
GUY;1993Q4;0.0;0.0
GUY;1994Q1;0.0;0.0
GUY;1994Q2;0.0;0.0
GUY;1994Q3;0.0;0.0
GUY;1994Q4;0.0;0.0
GUY;1995Q1;0.0;0.0
GUY;1995Q2;0.0;0.0
GUY;1995Q3;0.0;0.0
GUY;1995Q4;0.0;0.0
GUY;1996Q1;0.0;0.0
GUY;1996Q2;0.0;0.0
GUY;1996Q3;0.0;0.0
GUY;1996Q4;0.0;0.0
GUY;1997Q1;0.0;0.0
GUY;1997Q2;0.0;0.0
GUY;1997Q3;0.0;0.0
GUY;1997Q4;0.0;0.0
GUY;1998Q1;0.0;0.0
GUY;1998Q2;0.0;0.0
GUY;1998Q3;0.0;0.0
GUY;1998Q4;0.0;0.0
GUY;1999Q1;0.0;0.0
GUY;1999Q2;0.0;0.0
GUY;1999Q3;0.0;0.0
GUY;1999Q4;0.0;0.0
GUY;2000Q1;0.0;0.0
GUY;2000Q2;0.0;0.0
GUY;2000Q3;0.0;0.0
GUY;2000Q4;0.0;0.0
GUY;2001Q1;0.0;0.0
GUY;2001Q2;0.0;0.0
GUY;2001Q3;0.0;0.0
GUY;2001Q4;0.0;0.0
GUY;2002Q1;0.0;0.0
GUY;2002Q2;0.0;0.0
GUY;2002Q3;0.0;0.0
GUY;2002Q4;0.0;0.0
GUY;2003Q1;0.0;0.0
GUY;2003Q2;0.0;0.0
GUY;2003Q3;0.0;0.0
GUY;2003Q4;0.0;0.0
GUY;2004Q1;0.0;0.0
GUY;2004Q2;0.0;0.0
GUY;2004Q3;0.0;0.0
GUY;2004Q4;0.0;0.0
GUY;2005Q1;0.0;0.0
GUY;2005Q2;0.0;0.0
GUY;2005Q3;0.0;0.0
GUY;2005Q4;0.0;0.0
GUY;2006Q1;0.0;0.0
GUY;2006Q2;0.0;0.0
GUY;2006Q3;0.0;0.0
GUY;2006Q4;0.0;0.0
GUY;2007Q1;0.0;0.0
GUY;2007Q2;0.0;0.0
GUY;2007Q3;0.0;0.0
GUY;2007Q4;0.0;0.0
GUY;2008Q1;0.0;0.0
GUY;2008Q2;0.0;0.0
GUY;2008Q3;0.0;0.0
GUY;2008Q4;0.0;0.0
GUY;2009Q1;0.0;0.0
GUY;2009Q2;0.0;0.0
GUY;2009Q3;0.0;0.0
GUY;2009Q4;0.0;0.0
GUY;2010Q1;0.0;0.0
GUY;2010Q2;0.0;0.0
GUY;2010Q3;0.0;0.0
GUY;2010Q4;0.0;0.0
GUY;2011Q1;0.0;0.0
GUY;2011Q2;0.0;0.0
GUY;2011Q3;0.0;0.0
GUY;2011Q4;0.0;0.0
GUY;2012Q1;0.0;0.0
GUY;2012Q2;0.0;0.0
GUY;2012Q3;0.0;0.0
GUY;2012Q4;0.0;0.0
GUY;2013Q1;0.0;0.0
GUY;2013Q2;0.0;0.0
GUY;2013Q3;0.0;0.0
GUY;2013Q4;0.0;0.0
GUY;2014Q1;0.0;0.0
GUY;2014Q2;0.0;0.0
GUY;2014Q3;0.0;0.0
GUY;2014Q4;0.0;0.0
GUY;2015Q1;0.0;0.0
GUY;2015Q2;0.0;0.0
GUY;2015Q3;0.0;0.0
GUY;2015Q4;0.0;0.0
GUY;2016Q1;0.0;0.0
GUY;2016Q2;0.0;0.0
GUY;2016Q3;0.0;0.0
GUY;2016Q4;0.0;0.0
GUY;2017Q1;0.0;0.0
GUY;2017Q2;0.0;0.0
GUY;2017Q3;0.0;0.0
GUY;2017Q4;0.0;0.0
GUY;2018Q1;0.0;0.0
GUY;2018Q2;0.0;0.0
GUY;2018Q3;0.0;0.0
GUY;2018Q4;0.0;0.0
GUY;2019Q1;0.0;0.0
GUY;2019Q2;0.0;0.0
GUY;2019Q3;0.0;0.0
GUY;2019Q4;0.0;0.0
GUY;2020Q1;0.0;0.0
GUY;2020Q2;0.0;0.0
GUY;2020Q3;0.0;0.0
